CompTotal,YearsOfExperience,MainBranch,Country,EducationLevel,RemoteWork,Salary
147500.0,5.0,Profession,United States of America,Bachelor's degree,Remote,147500.0
140000.0,12.0,Profession,Serbia,Bachelor's degree,Remote,140000.0
82000.0,6.0,Profession,United States of America,Bachelor's degree,Hybrid,82000.0
190000.0,20.0,Profession,Brazil,Bachelor's degree,Remote,35433.0
48100.0,3.0,Profession,United States of America,Bachelor's degree,Remote,48100.0
126300.0,4.0,Profession,Brazil,Bachelor's degree,Remote,23553.0
102000.0,3.0,Profession,Brazil,Master's degree,Remote,19022.0
100000.0,11.0,Profession,Ukraine,Master's degree,Remote,100000.0
150000.0,2.0,Profession,United States of America,Bachelor's degree,Remote,150000.0
41000.0,10.0,Profession,United Kingdom of Great Britain and Northern Ireland,Bachelor's degree,Remote,52229.0
93175.0,4.0,Profession,United States of America,Less than Bachelor's degree,Hybrid,93175.0
120000.0,12.0,Developer,Canada,Less than Bachelor's degree,Remote,87231.0
157300.0,7.0,Profession,Ukraine,Bachelor's degree,Remote,157300.0
100000.0,30.0,Developer,Canada,Upper than Master's degree,Hybrid,72693.0
168000.0,4.0,Profession,Brazil,Bachelor's degree,Remote,31330.0
215000.0,6.0,Profession,Brazil,Bachelor's degree,Remote,40095.0
48000.0,10.0,Profession,Mexico,Master's degree,Remote,48000.0
72000.0,7.0,Profession,Other,Bachelor's degree,Remote,39483.0
165000.0,27.0,Profession,Canada,Bachelor's degree,Hybrid,119943.0
188000.0,6.0,Profession,United States of America,Less than Bachelor's degree,Remote,188000.0
115000.0,11.0,Profession,United States of America,Bachelor's degree,In-person,115000.0
180000.0,5.0,Profession,United States of America,Bachelor's degree,Hybrid,180000.0
90000.0,15.0,Profession,Other,Master's degree,Remote,31463.0
90000.0,18.0,Profession,Canada,Bachelor's degree,Remote,65424.0
260000.0,10.0,Profession,Canada,Bachelor's degree,Remote,189002.0
240000.0,8.0,Profession,Canada,Bachelor's degree,Remote,174463.0
70000.0,2.0,Profession,Ireland,Bachelor's degree,Hybrid,75184.0
110000.0,1.0,Profession,United States of America,Master's degree,Remote,110000.0
108000.0,7.0,Profession,Russian Federation,Less than Bachelor's degree,Remote,108000.0
160000.0,17.0,Profession,United States of America,Bachelor's degree,Hybrid,160000.0
75000.0,4.0,Developer,Brazil,Master's degree,Hybrid,13987.0
35000.0,19.0,Profession,United States of America,Master's degree,Remote,35000.0
150000.0,24.0,Profession,United States of America,Bachelor's degree,Remote,150000.0
162000.0,12.0,Profession,United States of America,Less than Bachelor's degree,Remote,162000.0
10000.0,10.0,Profession,Other,Upper than Master's degree,In-person,10741.0
190000.0,5.0,Profession,United States of America,Bachelor's degree,Hybrid,190000.0
61100.0,12.0,Profession,Brazil,Bachelor's degree,In-person,11394.0
90000.0,3.0,Profession,United States of America,Bachelor's degree,In-person,90000.0
45000.0,14.0,Profession,United Kingdom of Great Britain and Northern Ireland,Bachelor's degree,Hybrid,57325.0
80000.0,15.0,Profession,United States of America,Master's degree,Remote,80000.0
60000.0,5.0,Profession,Germany,Bachelor's degree,Remote,64444.0
168000.0,15.0,Profession,United States of America,Less than Bachelor's degree,Remote,168000.0
100000.0,16.0,Profession,Czech Republic,Master's degree,Remote,107406.0
135000.0,10.0,Profession,Germany,Upper than Master's degree,Remote,144998.0
95000.0,8.0,Profession,United States of America,Less than Bachelor's degree,Hybrid,95000.0
63000.0,6.0,Profession,United States of America,Bachelor's degree,In-person,63000.0
49742.0,7.0,Profession,Portugal,Master's degree,Hybrid,53426.0
90000.0,14.0,Profession,France,Master's degree,In-person,96666.0
90000.0,10.0,Developer,United States of America,Upper than Master's degree,In-person,90000.0
45000.0,9.0,Profession,United Kingdom of Great Britain and Northern Ireland,Master's degree,Hybrid,57325.0
97500.0,10.0,Profession,United States of America,Less than Bachelor's degree,Remote,97500.0
54000.0,7.0,Profession,Finland,Master's degree,In-person,57999.0
85000.0,0.5,Profession,United States of America,Bachelor's degree,Hybrid,85000.0
70000.0,1.0,Profession,United States of America,Bachelor's degree,Remote,70000.0
155000.0,22.0,Profession,United States of America,Bachelor's degree,Remote,155000.0
76419.0,4.0,Profession,United States of America,Bachelor's degree,Hybrid,76419.0
140000.0,3.0,Developer,United States of America,Upper than Master's degree,Hybrid,140000.0
100000.0,2.0,Profession,Canada,Bachelor's degree,Hybrid,72693.0
68000.0,3.0,Profession,United States of America,Bachelor's degree,Hybrid,68000.0
44990.0,3.0,Profession,United States of America,Less than Bachelor's degree,Remote,44990.0
91000.0,1.0,Profession,United States of America,Bachelor's degree,Hybrid,91000.0
125000.0,31.0,Profession,United States of America,Less than Bachelor's degree,Remote,125000.0
23000.0,1.0,Profession,Spain,Less than Bachelor's degree,Remote,24703.0
60000.0,12.0,Profession,Other,Master's degree,Remote,60000.0
51000.0,0.5,Profession,United States of America,Less than Bachelor's degree,In-person,51000.0
48000.0,20.0,Profession,France,Master's degree,In-person,51555.0
96000.0,4.0,Profession,United States of America,Less than Bachelor's degree,Remote,96000.0
182500.0,25.0,Profession,United States of America,Bachelor's degree,Remote,182500.0
62000.0,3.0,Profession,Germany,Bachelor's degree,Remote,66592.0
101500.0,8.0,Profession,Poland,Upper than Master's degree,Remote,25118.0
60000.0,9.0,Profession,United States of America,Less than Bachelor's degree,In-person,60000.0
120000.0,12.0,Profession,Brazil,Bachelor's degree,Remote,22378.0
145000.0,7.0,Profession,United States of America,Less than Bachelor's degree,Remote,145000.0
165000.0,6.0,Profession,United States of America,Master's degree,Remote,165000.0
140000.0,16.0,Profession,Finland,Less than Bachelor's degree,Remote,150369.0
33600.0,3.0,Profession,Netherlands,Less than Bachelor's degree,Hybrid,36088.0
40000.0,2.0,Profession,United Kingdom of Great Britain and Northern Ireland,Master's degree,Hybrid,50955.0
75000.0,8.0,Profession,United States of America,Bachelor's degree,In-person,75000.0
55000.0,20.0,Developer,United Kingdom of Great Britain and Northern Ireland,Upper than Master's degree,Hybrid,70063.0
45000.0,2.0,Developer,Germany,Master's degree,Hybrid,48333.0
100000.0,1.0,Profession,United States of America,Bachelor's degree,Hybrid,100000.0
50000.0,11.0,Profession,Greece,Less than Bachelor's degree,Remote,53703.0
62400.0,6.0,Profession,Belgium,Master's degree,Hybrid,67021.0
67000.0,19.0,Profession,France,Master's degree,Hybrid,71962.0
45000.0,10.0,Profession,United States of America,Less than Bachelor's degree,Remote,45000.0
125000.0,18.0,Developer,United Kingdom of Great Britain and Northern Ireland,Bachelor's degree,Remote,159235.0
140000.0,3.0,Profession,United States of America,Upper than Master's degree,Hybrid,140000.0
230000.0,15.0,Profession,Canada,Less than Bachelor's degree,Remote,167194.0
112000.0,6.0,Profession,United States of America,Less than Bachelor's degree,Remote,112000.0
106000.0,1.0,Profession,United States of America,Bachelor's degree,Hybrid,106000.0
400000.0,5.0,Profession,Mexico,Less than Bachelor's degree,In-person,21564.0
85000.0,2.0,Profession,United States of America,Bachelor's degree,Remote,85000.0
75000.0,19.0,Profession,Netherlands,Bachelor's degree,Hybrid,80555.0
160000.0,13.0,Profession,United States of America,Master's degree,Remote,160000.0
64000.0,2.0,Profession,Germany,Master's degree,Hybrid,68740.0
36000.0,4.0,Profession,United States of America,Bachelor's degree,Remote,36000.0
50000.0,27.0,Profession,Other,Less than Bachelor's degree,In-person,53703.0
185000.0,13.0,Profession,United States of America,Less than Bachelor's degree,Remote,185000.0
73000.0,0.5,Profession,United States of America,Less than Bachelor's degree,Remote,73000.0
185000.0,18.0,Profession,United States of America,Bachelor's degree,Remote,185000.0
20000.0,10.0,Developer,Spain,Less than Bachelor's degree,Hybrid,21481.0
45000.0,10.0,Profession,United States of America,Bachelor's degree,In-person,45000.0
81000.0,2.0,Developer,United States of America,Bachelor's degree,In-person,81000.0
46000.0,4.0,Profession,Belgium,Master's degree,Hybrid,49407.0
90000.0,6.0,Profession,Brazil,Less than Bachelor's degree,In-person,16784.0
52500.0,1.0,Developer,United States of America,Bachelor's degree,Hybrid,52500.0
65000.0,3.0,Developer,United States of America,Less than Bachelor's degree,In-person,65000.0
72000.0,4.0,Profession,United States of America,Bachelor's degree,Remote,72000.0
180000.0,28.0,Profession,United States of America,Master's degree,Hybrid,180000.0
60000.0,12.0,Profession,United Kingdom of Great Britain and Northern Ireland,Upper than Master's degree,Hybrid,76433.0
60000.0,15.0,Profession,Italy,Bachelor's degree,Hybrid,64444.0
125000.0,9.0,Profession,Canada,Less than Bachelor's degree,Hybrid,90866.0
131000.0,20.0,Profession,Switzerland,Master's degree,Hybrid,145956.0
79000.0,6.0,Profession,Germany,Bachelor's degree,Hybrid,84851.0
60000.0,13.0,Developer,United States of America,Less than Bachelor's degree,In-person,60000.0
33000.0,8.0,Developer,Canada,Master's degree,In-person,23989.0
60000.0,19.0,Profession,Other,Master's degree,Remote,64444.0
40000.0,4.0,Profession,France,Master's degree,Remote,42962.0
45000.0,2.0,Profession,United Kingdom of Great Britain and Northern Ireland,Master's degree,Hybrid,57325.0
30000.0,14.0,Profession,Spain,Less than Bachelor's degree,Remote,32222.0
90000.0,7.0,Profession,United States of America,Bachelor's degree,In-person,90000.0
163000.0,12.0,Developer,United States of America,Upper than Master's degree,Hybrid,163000.0
30000.0,10.0,Developer,Other,Master's degree,Hybrid,30000.0
264000.0,1.0,Profession,Other,Bachelor's degree,Remote,10646.0
130000.0,7.0,Profession,New Zealand,Bachelor's degree,Hybrid,79894.0
130000.0,4.0,Profession,Brazil,Bachelor's degree,Remote,24243.0
50000.0,6.0,Profession,Germany,Bachelor's degree,Hybrid,53703.0
400000.0,7.0,Profession,Mexico,Bachelor's degree,Remote,21564.0
108000.0,25.0,Profession,Canada,Bachelor's degree,Remote,78508.0
150000.0,28.0,Profession,United States of America,Master's degree,Remote,150000.0
400000.0,12.0,Profession,Israel,Bachelor's degree,Remote,107937.0
35000.0,8.0,Developer,Italy,Less than Bachelor's degree,Hybrid,37592.0
100000.0,4.0,Developer,France,Master's degree,Hybrid,107406.0
150000.0,4.0,Profession,United States of America,Master's degree,Hybrid,150000.0
120000.0,9.0,Profession,Bulgaria,Bachelor's degree,In-person,65907.0
20000.0,3.0,Profession,United States of America,Bachelor's degree,In-person,20000.0
10000.0,0.5,Profession,Greece,Bachelor's degree,Remote,10741.0
175000.0,26.0,Profession,United States of America,Bachelor's degree,Hybrid,175000.0
52000.0,15.0,Developer,Spain,Bachelor's degree,Remote,55851.0
105000.0,2.0,Profession,Israel,Less than Bachelor's degree,Hybrid,105000.0
148000.0,28.0,Profession,Canada,Bachelor's degree,Remote,107586.0
90000.0,7.0,Profession,United States of America,Bachelor's degree,Remote,90000.0
20000.0,20.0,Profession,United Kingdom of Great Britain and Northern Ireland,Less than Bachelor's degree,Remote,25478.0
80000.0,7.0,Profession,Brazil,Bachelor's degree,Remote,14919.0
110000.0,3.0,Profession,Canada,Bachelor's degree,Hybrid,79962.0
69000.0,6.0,Profession,Germany,Less than Bachelor's degree,Hybrid,74110.0
130000.0,6.0,Profession,Brazil,Less than Bachelor's degree,Remote,24243.0
60000.0,29.0,Profession,Spain,Upper than Master's degree,Remote,64444.0
70000.0,5.0,Profession,United Kingdom of Great Britain and Northern Ireland,Less than Bachelor's degree,Hybrid,89172.0
144000.0,6.0,Profession,United States of America,Master's degree,Remote,144000.0
140000.0,6.0,Profession,United States of America,Master's degree,Remote,140000.0
82000.0,1.0,Profession,United States of America,Bachelor's degree,Hybrid,82000.0
100000.0,10.0,Profession,United States of America,Bachelor's degree,In-person,100000.0
45000.0,5.0,Profession,United Kingdom of Great Britain and Northern Ireland,Master's degree,Hybrid,57325.0
107000.0,7.0,Profession,Germany,Master's degree,Hybrid,114925.0
35000.0,4.0,Developer,Ukraine,Master's degree,Remote,35000.0
67000.0,5.0,Profession,Germany,Bachelor's degree,Hybrid,71962.0
73000.0,6.0,Profession,Canada,Bachelor's degree,Remote,53066.0
75000.0,2.0,Profession,Brazil,Less than Bachelor's degree,Remote,13987.0
140000.0,21.0,Profession,United States of America,Bachelor's degree,Remote,140000.0
120000.0,11.0,Profession,Other,Bachelor's degree,Remote,32672.0
110000.0,26.0,Developer,United States of America,Less than Bachelor's degree,In-person,110000.0
250000.0,16.0,Profession,Mexico,Bachelor's degree,Hybrid,13477.0
180000.0,18.0,Profession,United States of America,Master's degree,Hybrid,180000.0
157000.0,5.0,Profession,United States of America,Bachelor's degree,Remote,157000.0
28000.0,4.0,Profession,United Kingdom of Great Britain and Northern Ireland,Bachelor's degree,Remote,35669.0
40000.0,2.0,Profession,Other,Master's degree,Hybrid,42962.0
102000.0,2.0,Profession,United States of America,Bachelor's degree,Hybrid,102000.0
65000.0,8.0,Profession,India,Master's degree,Remote,65000.0
100000.0,13.0,Profession,United States of America,Bachelor's degree,Hybrid,100000.0
28500.0,12.0,Profession,Italy,Less than Bachelor's degree,In-person,30611.0
42000.0,3.0,Profession,United States of America,Bachelor's degree,Remote,42000.0
150000.0,12.0,Profession,Australia,Less than Bachelor's degree,Remote,99099.0
105000.0,3.0,Developer,United States of America,Less than Bachelor's degree,In-person,105000.0
180000.0,5.0,Profession,Australia,Master's degree,Hybrid,118919.0
48000.0,8.0,Profession,Spain,Bachelor's degree,Remote,51555.0
282000.0,3.0,Profession,Mexico,Upper than Master's degree,Remote,15202.0
90000.0,1.0,Profession,United States of America,Bachelor's degree,Remote,90000.0
12000.0,14.0,Profession,France,Less than Bachelor's degree,Remote,12889.0
130000.0,7.0,Profession,United States of America,Upper than Master's degree,Hybrid,130000.0
190000.0,4.0,Profession,United States of America,Master's degree,Hybrid,190000.0
82000.0,2.0,Profession,Canada,Bachelor's degree,Remote,59608.0
27000.0,6.0,Profession,United States of America,Master's degree,Hybrid,27000.0
72000.0,6.0,Profession,United States of America,Master's degree,Hybrid,72000.0
53000.0,10.0,Profession,United Kingdom of Great Britain and Northern Ireland,Bachelor's degree,Remote,67516.0
100000.0,12.0,Profession,Brazil,Bachelor's degree,Remote,18649.0
110000.0,10.0,Profession,United States of America,Bachelor's degree,Hybrid,110000.0
120000.0,3.0,Profession,Canada,Upper than Master's degree,In-person,87231.0
80000.0,20.0,Profession,New Zealand,Bachelor's degree,In-person,49165.0
145000.0,15.0,Profession,Australia,Less than Bachelor's degree,Hybrid,95796.0
125000.0,24.0,Profession,United States of America,Bachelor's degree,Hybrid,125000.0
130000.0,11.0,Profession,Switzerland,Master's degree,Remote,144842.0
104000.0,5.0,Profession,Canada,Bachelor's degree,Remote,75601.0
30000.0,3.0,Developer,Serbia,Master's degree,Remote,30000.0
116000.0,3.0,Profession,Australia,Bachelor's degree,Hybrid,76637.0
24000.0,5.0,Profession,Egypt,Bachelor's degree,Remote,24000.0
130000.0,2.0,Developer,United States of America,Master's degree,Remote,130000.0
121000.0,4.0,Profession,New Zealand,Bachelor's degree,Hybrid,74362.0
200000.0,24.0,Profession,Australia,Less than Bachelor's degree,Remote,132132.0
200000.0,12.0,Developer,Canada,Bachelor's degree,Remote,145386.0
137000.0,2.0,Profession,United States of America,Bachelor's degree,Remote,137000.0
100000.0,7.0,Developer,New Zealand,Upper than Master's degree,In-person,61457.0
123600.0,5.0,Profession,United States of America,Less than Bachelor's degree,Remote,123600.0
165000.0,5.0,Profession,United States of America,Master's degree,Hybrid,165000.0
25000.0,8.0,Profession,France,Upper than Master's degree,Hybrid,26852.0
169000.0,6.0,Profession,Canada,Bachelor's degree,Remote,122851.0
70000.0,1.0,Developer,United States of America,Bachelor's degree,In-person,70000.0
60000.0,11.0,Profession,United States of America,Bachelor's degree,Remote,60000.0
150000.0,19.0,Profession,United States of America,Bachelor's degree,In-person,150000.0
105000.0,6.0,Profession,United States of America,Bachelor's degree,Remote,105000.0
276000.0,1.0,Profession,Other,Bachelor's degree,In-person,35326.0
50000.0,0.5,Profession,United States of America,Bachelor's degree,Hybrid,50000.0
156000.0,9.0,Profession,Brazil,Less than Bachelor's degree,Remote,29092.0
111000.0,7.0,Developer,United States of America,Less than Bachelor's degree,In-person,111000.0
60000.0,9.0,Profession,Brazil,Less than Bachelor's degree,Remote,11189.0
92000.0,19.0,Profession,United States of America,Bachelor's degree,In-person,92000.0
110000.0,7.0,Profession,Canada,Less than Bachelor's degree,Hybrid,79962.0
